Date,Open,High,Low,Close,Volume
2022-08-18 09:30:00-04:00,438.6099853515625,439.6000061035156,438.3599853515625,439.4700012207031,47267
2022-08-18 09:31:00-04:00,439.510009765625,440.0,439.3299865722656,439.375,2858
2022-08-18 09:32:00-04:00,439.239990234375,441.3900146484375,439.2300109863281,441.0,5873
2022-08-18 09:33:00-04:00,439.6600036621094,439.6600036621094,439.6600036621094,439.6600036621094,12594
2022-08-18 09:34:00-04:00,439.67999267578125,439.69000244140625,439.1700134277344,439.1700134277344,2842
2022-08-18 09:35:00-04:00,439.3999938964844,439.489990234375,439.2349853515625,439.4703063964844,7595
2022-08-18 09:36:00-04:00,438.8299865722656,438.8299865722656,438.3500061035156,438.3500061035156,1729
2022-08-18 09:37:00-04:00,438.0400085449219,438.0400085449219,437.9700012207031,438.0400085449219,6753
2022-08-18 09:38:00-04:00,437.6099853515625,438.19000244140625,437.0101013183594,438.19000244140625,2259
2022-08-18 09:39:00-04:00,438.92999267578125,439.3500061035156,438.92999267578125,439.17498779296875,5989
2022-08-18 09:40:00-04:00,438.92999267578125,439.2099914550781,438.80999755859375,439.04998779296875,9176
2022-08-18 09:41:00-04:00,438.8599853515625,438.8699951171875,438.8299865722656,438.8299865722656,2786
2022-08-18 09:42:00-04:00,438.4700012207031,438.7799987792969,438.29998779296875,438.45001220703125,4047
2022-08-18 09:43:00-04:00,438.6878967285156,438.68798828125,438.2900085449219,438.29998779296875,1395
2022-08-18 09:44:00-04:00,438.8599853515625,438.92999267578125,438.2200012207031,438.2200012207031,2788
2022-08-18 09:45:00-04:00,438.3299865722656,438.3299865722656,438.3299865722656,438.3299865722656,1512
2022-08-18 09:46:00-04:00,438.0,438.5199890136719,437.8299865722656,438.5199890136719,4944
2022-08-18 09:47:00-04:00,438.1600036621094,438.1600036621094,438.1600036621094,438.1600036621094,827
2022-08-18 09:48:00-04:00,437.9800109863281,438.510009765625,437.8599853515625,437.8800048828125,2968
2022-08-18 09:49:00-04:00,438.2200012207031,438.2200012207031,437.8900146484375,437.8900146484375,1289
2022-08-18 09:50:00-04:00,437.8800048828125,438.6199951171875,437.6499938964844,438.3699951171875,6840
2022-08-18 09:51:00-04:00,438.4949951171875,438.4949951171875,438.010009765625,438.1600036621094,2636
2022-08-18 09:52:00-04:00,438.5400085449219,438.8800048828125,437.8599853515625,438.5400085449219,2657
2022-08-18 09:53:00-04:00,438.8399963378906,439.2200012207031,438.6199951171875,438.7900085449219,1678
2022-08-18 09:54:00-04:00,439.0400085449219,439.0400085449219,438.260009765625,438.260009765625,4552
2022-08-18 09:55:00-04:00,438.20001220703125,438.20001220703125,438.0000915527344,438.0000915527344,1643
2022-08-18 09:56:00-04:00,438.8630065917969,438.8630065917969,438.0799865722656,438.1300048828125,4035
2022-08-18 09:57:00-04:00,438.1300048828125,438.17999267578125,437.30999755859375,437.5199890136719,6099
2022-08-18 09:58:00-04:00,437.5299987792969,437.94000244140625,437.30999755859375,437.7099914550781,2928
2022-08-18 09:59:00-04:00,437.9800109863281,438.7699890136719,437.7900085449219,438.75,4207
2022-08-18 10:00:00-04:00,438.2699890136719,438.2699890136719,437.3599853515625,437.3599853515625,4006
2022-08-18 10:01:00-04:00,437.639892578125,437.79998779296875,437.431396484375,437.57000732421875,2550
2022-08-18 10:02:00-04:00,437.739990234375,437.989990234375,437.4400939941406,437.989990234375,1432
2022-08-18 10:03:00-04:00,437.6400146484375,438.17999267578125,437.6400146484375,438.17999267578125,1798
2022-08-18 10:04:00-04:00,437.9700012207031,438.5,437.9700012207031,438.40740966796875,910
2022-08-18 10:05:00-04:00,438.4200134277344,438.4200134277344,437.9700012207031,438.1000061035156,4588
2022-08-18 10:06:00-04:00,438.45001220703125,439.29998779296875,438.32000732421875,439.2699890136719,3800
2022-08-18 10:07:00-04:00,439.5899963378906,439.5899963378906,439.0899963378906,439.32501220703125,6533
2022-08-18 10:08:00-04:00,439.3299865722656,439.70001220703125,439.3299865722656,439.69000244140625,1387
2022-08-18 10:09:00-04:00,439.82000732421875,439.82000732421875,439.4700012207031,439.7699890136719,1868
2022-08-18 10:10:00-04:00,439.69500732421875,439.7250061035156,439.4700012207031,439.55499267578125,2808
2022-08-18 10:11:00-04:00,439.3699951171875,439.44000244140625,439.239990234375,439.239990234375,3607
2022-08-18 10:12:00-04:00,439.1000061035156,439.25,439.0,439.0,1530
2022-08-18 10:13:00-04:00,438.8999938964844,438.8999938964844,438.8399963378906,438.8399963378906,1407
2022-08-18 10:14:00-04:00,439.1700134277344,439.7300109863281,439.1700134277344,439.7200012207031,5244
2022-08-18 10:15:00-04:00,439.4599914550781,439.8800048828125,439.30499267578125,439.30499267578125,7095
2022-08-18 10:16:00-04:00,439.2650146484375,439.2650146484375,438.25,438.2699890136719,5041
2022-08-18 10:17:00-04:00,438.3500061035156,438.4200134277344,438.1700134277344,438.1700134277344,4587
2022-08-18 10:18:00-04:00,438.2799987792969,438.4800109863281,438.1400146484375,438.1400146484375,2488
2022-08-18 10:19:00-04:00,438.4599914550781,438.4804992675781,438.239990234375,438.3599853515625,1898
