Datetime,Open,High,Low,Close,Volume
2021-06-28 09:30:00-04:00,548.5399780273438,552.3800048828125,546.75,548.8800048828125,192318
2021-06-28 10:30:00-04:00,548.8900146484375,551.0999755859375,547.1400146484375,550.8699951171875,101056
2021-06-28 11:30:00-04:00,551.0,551.72998046875,549.7999877929688,551.219970703125,67221
2021-06-28 12:30:00-04:00,551.2200927734375,552.1799926757812,549.625,549.6699829101562,123770
2021-06-28 13:30:00-04:00,549.6300048828125,550.551513671875,548.530029296875,549.2999877929688,43214
2021-06-28 14:30:00-04:00,549.375,550.9600219726562,549.3300170898438,550.3300170898438,63281
2021-06-28 15:30:00-04:00,550.3699951171875,552.7100219726562,550.3200073242188,552.5599975585938,138735
2021-06-29 09:30:00-04:00,555.239990234375,560.0,552.530029296875,556.030029296875,219073
2021-06-29 10:30:00-04:00,555.97998046875,558.8900146484375,554.1649780273438,554.6900024414062,102479
2021-06-29 11:30:00-04:00,554.5650024414062,558.7000122070312,553.6950073242188,558.3350219726562,111805
2021-06-29 12:30:00-04:00,558.3400268554688,561.8900146484375,558.0050048828125,560.0349731445312,131620
2021-06-29 13:30:00-04:00,560.0399780273438,560.7899780273438,558.9000244140625,559.260009765625,60392
2021-06-29 14:30:00-04:00,559.2550048828125,560.780029296875,557.4199829101562,559.9500122070312,119115
2021-06-29 15:30:00-04:00,559.7999877929688,560.8099975585938,558.3099975585938,558.6799926757812,189554
2021-06-30 09:30:00-04:00,556.8900146484375,557.9600219726562,553.0,553.6500244140625,130372
2021-06-30 10:30:00-04:00,554.7999877929688,556.2899780273438,552.9114990234375,553.8800048828125,88520
2021-06-30 11:30:00-04:00,554.0,554.6500244140625,547.6799926757812,548.4299926757812,96440
2021-06-30 12:30:00-04:00,548.0599975585938,552.0518798828125,547.6099853515625,551.7000122070312,46325
2021-06-30 13:30:00-04:00,551.5700073242188,552.3699951171875,549.8200073242188,550.3049926757812,72683
2021-06-30 14:30:00-04:00,550.614990234375,551.010009765625,549.1199951171875,549.1950073242188,97411
2021-06-30 15:30:00-04:00,549.2100219726562,550.6099853515625,548.739990234375,549.4400024414062,161795
2021-07-01 09:30:00-04:00,545.0,550.1300048828125,539.7449951171875,544.989990234375,319387
2021-07-01 10:30:00-04:00,545.0,546.5700073242188,541.6599731445312,542.1799926757812,140473
2021-07-01 11:30:00-04:00,542.8400268554688,545.9600219726562,542.6599731445312,544.0800170898438,107064
2021-07-01 12:30:00-04:00,543.52001953125,544.1400146484375,540.8499755859375,541.7899780273438,104497
2021-07-01 13:30:00-04:00,541.85498046875,545.2490234375,541.85498046875,544.0599975585938,127091
2021-07-01 14:30:00-04:00,544.2899780273438,545.8499755859375,544.1500244140625,544.4450073242188,106867
2021-07-01 15:30:00-04:00,544.5800170898438,545.6199951171875,543.77001953125,545.1799926757812,175257
2021-07-02 09:30:00-04:00,548.25,554.739990234375,547.9299926757812,550.0499877929688,139694
2021-07-02 10:30:00-04:00,549.6950073242188,551.0,547.2033081054688,549.4400024414062,70096
2021-07-02 11:30:00-04:00,549.9384765625,552.4000244140625,549.6506958007812,550.760009765625,53145
2021-07-02 12:30:00-04:00,550.2935791015625,551.4199829101562,550.2935791015625,550.5999755859375,40420
2021-07-02 13:30:00-04:00,550.510009765625,552.1099853515625,550.510009765625,552.1099853515625,67879
2021-07-02 14:30:00-04:00,552.010009765625,552.5399780273438,550.7620849609375,552.0999755859375,76837
2021-07-02 15:30:00-04:00,552.260009765625,552.4398803710938,551.27001953125,552.02001953125,143913
2021-07-06 09:30:00-04:00,554.2899780273438,563.7899780273438,552.8400268554688,562.6900024414062,191430
2021-07-06 10:30:00-04:00,562.8400268554688,563.3800048828125,559.4500122070312,559.6400146484375,119624
2021-07-06 11:30:00-04:00,559.9600219726562,559.9600219726562,552.1901245117188,555.75,86636
2021-07-06 12:30:00-04:00,555.3524780273438,557.5399169921875,554.3400268554688,557.030029296875,46072
2021-07-06 13:30:00-04:00,556.8699951171875,559.260009765625,556.010009765625,558.6500244140625,71023
2021-07-06 14:30:00-04:00,558.635009765625,559.2100219726562,556.3599853515625,559.0800170898438,50219
2021-07-06 15:30:00-04:00,559.2449951171875,559.8599853515625,558.1199951171875,558.489990234375,140525
2021-07-07 09:30:00-04:00,560.9000244140625,563.260009765625,557.3101196289062,557.3101196289062,227273
2021-07-07 10:30:00-04:00,557.594970703125,558.3800048828125,553.0700073242188,557.3200073242188,108463
2021-07-07 11:30:00-04:00,557.47998046875,562.3800048828125,556.219970703125,560.7999877929688,120218
2021-07-07 12:30:00-04:00,559.8800048828125,561.5,559.3200073242188,560.3599853515625,168529
2021-07-07 13:30:00-04:00,560.469970703125,560.9000244140625,558.0499877929688,560.3300170898438,109726
2021-07-07 14:30:00-04:00,560.1699829101562,561.77001953125,558.989990234375,561.0,108610
2021-07-07 15:30:00-04:00,561.2000122070312,562.25,560.7000122070312,561.9500122070312,167838
2021-07-08 09:30:00-04:00,552.75,556.7949829101562,546.9500122070312,556.0599975585938,248951
2021-07-08 10:30:00-04:00,556.4500122070312,556.6599731445312,548.3599853515625,553.6630859375,109712
2021-07-08 11:30:00-04:00,553.260009765625,557.6799926757812,552.6199951171875,556.6099853515625,87033
2021-07-08 12:30:00-04:00,556.75,560.4000244140625,555.510009765625,560.239990234375,97550
2021-07-08 13:30:00-04:00,559.9349975585938,562.2899169921875,558.3150024414062,558.905029296875,90446
2021-07-08 14:30:00-04:00,559.0,561.2725219726562,558.4500122070312,559.2899780273438,84816
2021-07-08 15:30:00-04:00,559.4199829101562,561.0900268554688,559.3300170898438,560.8300170898438,137628
2021-07-09 09:30:00-04:00,559.719970703125,563.405029296875,555.8699951171875,559.280029296875,139218
2021-07-09 10:30:00-04:00,558.1500244140625,561.02001953125,556.6900024414062,560.4099731445312,135510
2021-07-09 11:30:00-04:00,560.47998046875,560.7349853515625,558.6699829101562,560.7349853515625,83607
2021-07-09 12:30:00-04:00,560.4000244140625,563.510009765625,560.4000244140625,562.47998046875,70738
2021-07-09 13:30:00-04:00,562.8099975585938,563.8800048828125,561.7999877929688,563.0700073242188,85326
2021-07-09 14:30:00-04:00,563.0800170898438,565.5999755859375,562.780029296875,564.4199829101562,126521
2021-07-09 15:30:00-04:00,564.5499877929688,567.3300170898438,564.2999877929688,566.6400146484375,232159
2021-07-12 09:30:00-04:00,570.0,573.669921875,562.3499755859375,563.9600219726562,387424
2021-07-12 10:30:00-04:00,563.5599975585938,566.6799926757812,562.1599731445312,563.989990234375,169452
2021-07-12 11:30:00-04:00,563.64501953125,565.4000244140625,563.4000244140625,564.4199829101562,106649
2021-07-12 12:30:00-04:00,564.5599975585938,568.5800170898438,564.1500244140625,564.4400024414062,166166
2021-07-12 13:30:00-04:00,564.6500244140625,564.7100219726562,563.2550048828125,563.8214721679688,39796
2021-07-12 14:30:00-04:00,563.8800048828125,564.1599731445312,561.3800048828125,563.2675170898438,159979
2021-07-12 15:30:00-04:00,563.4025268554688,563.5650024414062,561.25,561.739990234375,139225
