Datetime,Open,High,Low,Close,Volume
2022-06-16 09:30:00-04:00,126.26000213623047,126.6500015258789,125.91999816894531,126.07499694824219,682369
2022-06-16 09:31:00-04:00,126.08999633789062,126.44999694824219,125.7300033569336,126.16999816894531,86683
2022-06-16 09:32:00-04:00,126.09040069580078,126.5,125.55000305175781,125.69999694824219,115178
2022-06-16 09:33:00-04:00,125.0,125.08999633789062,124.8499984741211,124.8499984741211,165522
2022-06-16 09:34:00-04:00,125.0,125.0250015258789,124.72000122070312,124.8949966430664,81213
2022-06-16 09:35:00-04:00,124.25,124.30999755859375,123.93000030517578,123.9800033569336,201273
2022-06-16 09:36:00-04:00,124.0802993774414,124.11000061035156,123.38999938964844,123.7437973022461,169791
2022-06-16 09:37:00-04:00,123.75,124.11000061035156,123.65119934082031,124.11000061035156,95915
2022-06-16 09:38:00-04:00,123.68000030517578,123.7249984741211,123.1500015258789,123.16000366210938,111222
2022-06-16 09:39:00-04:00,123.375,123.68499755859375,123.29000091552734,123.51000213623047,61594
2022-06-16 09:40:00-04:00,123.55879974365234,123.7394027709961,123.4800033569336,123.7394027709961,53469
2022-06-16 09:41:00-04:00,123.75,123.79299926757812,123.68000030517578,123.70999908447266,53772
2022-06-16 09:42:00-04:00,124.25,124.25,123.88999938964844,123.88999938964844,51918
2022-06-16 09:43:00-04:00,123.46489715576172,123.58000183105469,123.44999694824219,123.58000183105469,40603
2022-06-16 09:44:00-04:00,123.5,123.83999633789062,123.44999694824219,123.75,41066
2022-06-16 09:45:00-04:00,124.08999633789062,124.16000366210938,124.06999969482422,124.06999969482422,49781
2022-06-16 09:46:00-04:00,124.0,124.36720275878906,123.86000061035156,124.31999969482422,78853
2022-06-16 09:47:00-04:00,124.25,124.41999816894531,124.16000366210938,124.22000122070312,40484
2022-06-16 09:48:00-04:00,124.35990142822266,124.35990142822266,124.29000091552734,124.33999633789062,28604
2022-06-16 09:49:00-04:00,124.16999816894531,124.17919921875,124.0999984741211,124.12000274658203,100316
2022-06-16 09:50:00-04:00,124.08999633789062,124.08999633789062,123.80999755859375,123.86000061035156,2394456
2022-06-16 09:51:00-04:00,123.76000213623047,123.78810119628906,123.61000061035156,123.68000030517578,27669
2022-06-16 09:52:00-04:00,123.5,123.63999938964844,123.5,123.58499908447266,31444
2022-06-16 09:53:00-04:00,123.375,123.44000244140625,123.31500244140625,123.31500244140625,31439
2022-06-16 09:54:00-04:00,123.33999633789062,123.41500091552734,123.01570129394531,123.09850311279297,77843
2022-06-16 09:55:00-04:00,123.2249984741211,123.33000183105469,123.02999877929688,123.02999877929688,29525
2022-06-16 09:56:00-04:00,123.0,123.12000274658203,122.76110076904297,122.8499984741211,73215
2022-06-16 09:57:00-04:00,122.83999633789062,122.87999725341797,122.6897964477539,122.79000091552734,64303
2022-06-16 09:58:00-04:00,123.30000305175781,123.4000015258789,122.77210235595703,123.20999908447266,53780
2022-06-16 09:59:00-04:00,123.20999908447266,123.21499633789062,122.78500366210938,122.78500366210938,48989
2022-06-16 10:00:00-04:00,122.78500366210938,122.78500366210938,122.5999984741211,122.62999725341797,52005
2022-06-16 10:01:00-04:00,122.62000274658203,122.93000030517578,122.54000091552734,122.91999816894531,64625
