Date,Open,High,Low,Close,Volume
2017-06-28,22.023826037035793,22.80171064324492,21.7321204688441,22.75309181213379,1846300
2017-06-29,22.65585545011569,22.850327060563725,21.34317857075701,21.440412521362305,1304000
2017-06-30,21.48903057063833,21.66405464275961,21.29455896725499,21.343177795410156,1094400
2017-07-03,21.53764754417484,21.595988283342376,21.17787748891991,21.343177795410156,482800
2017-07-05,21.34318317161007,21.586271809762263,21.177882823481816,21.53765296936035,908800
2017-07-06,21.294564331208157,21.829360447914457,21.24594734542537,21.53765296936035,1312600
2017-07-07,21.732120770398858,22.07244517442402,21.683501938613094,21.877973556518555,688400
2017-07-10,21.877970812626753,22.169676348281016,21.615434717766774,21.78073501586914,993000
2017-07-11,21.780735358662973,22.898942402427856,21.722394621537646,22.607236862182617,964600
2017-07-12,22.75308701067376,23.287882912328488,22.75308701067376,23.19064712524414,845600
2017-07-13,23.33650100935147,23.48235376973622,23.190648248966717,23.43373680114746,931500
2017-07-14,23.482358355138228,23.919918576353375,23.482358355138228,23.871299743652344,584400
2017-07-17,23.77406547540783,24.406095455274016,23.725446643345013,24.240795135498047,1049000
2017-07-18,24.163003958252805,24.697798064414666,23.85185088887728,24.503328323364258,1386000
2017-07-19,24.600559103705386,25.28120774641782,24.600559103705386,25.13535499572754,1163400
2017-07-20,25.183975219726562,25.329827989289235,24.746416911038537,25.183975219726562,750700
2017-07-21,25.37844353175079,25.37844353175079,24.89226645970429,25.13535499572754,649900
2017-07-24,25.13536314420878,25.2131514267692,24.668633448846276,25.08674430847168,759400
2017-07-25,25.086745980914667,25.232600643230636,24.824211668907882,24.940893173217773,773400
2017-07-26,25.28120774641782,25.57291324779838,24.795030674371326,25.13535499572754,1201400
2017-07-27,25.961863650664597,26.204952254679736,25.038126213559515,25.864627838134766,1267200
2017-07-28,25.81601066705347,26.350806743097763,25.670157866175565,25.71877670288086,1014700
2017-07-31,25.7673898489738,25.7673898489738,25.31038397969247,25.378448486328125,1061000
2017-08-01,25.57291984558105,25.62153867810031,25.13536148062068,25.572919845581055,910600
2017-08-02,25.718768572724382,25.767385539442007,24.40609007054611,24.551942825317383,568300
2017-08-03,24.64918217536518,24.74641797747014,24.211621993202183,24.40609359741211,827700
2017-08-04,24.26023802762756,24.454707754822664,23.85184918951386,23.968530654907227,700500
2017-08-07,23.968532862029225,24.60056277919554,23.949085331133368,24.454710006713867,613800
2017-08-08,24.454713320699938,24.678354392453176,24.094943223465403,24.163007736206055,578500
2017-08-09,23.871298152492663,24.269963280973652,23.628209569047243,24.017152786254883,507700
2017-08-10,23.919912746449185,23.919912746449185,23.190647125244137,23.19064712524414,612700
2017-08-11,23.287890211305267,23.754619910052234,23.239271375215605,23.725448608398438,582500
2017-08-14,24.065769761096483,24.211622540239993,23.725445373349153,24.017152786254883,471800
2017-08-15,24.11438949714594,24.11438949714594,23.57959529417712,23.774066925048828,383200
2017-08-16,23.822683905457296,24.017155536329007,23.676831109612976,23.774066925048828,661400
2017-08-17,23.628211814703906,23.774066462328346,22.753093202051705,22.801712036132812,668900
2017-08-18,22.60724033971964,23.219822810311996,22.41276871322934,23.14203453063965,567500
2017-08-21,23.190647125244137,23.268435383987942,22.850322797758107,23.19064712524414,528000
2017-08-22,23.433741688864842,23.725447270477147,23.433741688864842,23.676830291748047,328900
2017-08-23,23.336507192775965,23.871301407429495,23.336507192775965,23.725448608398438,523300
2017-08-24,23.82268333435059,23.82268333435059,23.57959472889803,23.822683334350586,430500
2017-08-25,23.871301407429495,23.968537224989856,23.482359991807023,23.725448608398438,592800
2017-08-28,23.871300313593547,23.919919147455385,23.57959472889803,23.822683334350586,487400
2017-08-29,23.579592594205643,24.114386735938083,23.385120985601827,24.017152786254883,462500
2017-08-30,24.114389131192247,24.74642099462429,24.114389131192247,24.649185180664062,646800
2017-08-31,24.649182197076968,25.038123551220743,24.406093618909775,24.746417999267578,899500
2017-09-01,24.746422023036043,25.23259925842285,24.629738670510864,25.23259925842285,726300
2017-09-05,25.03812599182129,25.183978782014925,24.600565766621532,25.03812599182129,868500
2017-09-06,25.086744010536957,25.86462868152179,24.84365539859525,25.621540069580078,1099900
2017-09-07,25.621536785000902,26.059095117631387,25.281212400986956,25.91324234008789,887700
2017-09-08,25.767389285722317,26.10771366608012,24.649182197076968,24.746417999267578,702600
2017-09-11,24.989507888693815,25.816007614135742,24.8728245490187,25.816007614135742,755900
2017-09-12,26.010476271311443,26.253564834594727,25.767387708028156,26.253564834594727,780200
2017-09-13,26.20495141234366,26.59389279534192,26.020203559937436,26.448040008544922,758600
2017-09-14,26.399421430468315,26.885598627547356,26.30218562012874,26.59389305114746,679500
2017-09-15,26.691128861487034,27.01200573737445,26.399421430468315,26.59389305114746,1987200
2017-09-18,26.739744448390972,27.49818150404444,26.54527283782791,26.885597229003906,1207400
2017-09-19,27.031450583230882,27.274539174283746,26.739745015814954,27.177305221557617,735700
2017-09-20,27.17730301233574,27.17730301233574,26.35080149901792,26.691125869750977,624100
2017-09-21,26.739745012369777,26.98283360339132,26.350803637659062,26.83698081970215,691500
2017-09-22,26.739747966995814,27.177308221030607,26.739747966995814,27.0800724029541,651600
2017-09-25,26.93421444104336,27.080067212895063,26.574442539498442,26.691125869750977,735200
2017-09-26,26.73974583934741,26.982834437886932,26.54527421866826,26.59389305114746,797000
2017-09-27,26.88559911008903,27.741272030892272,26.739746319271323,27.566247940063477,1309300
2017-09-28,27.614866256713867,27.857954871393776,27.274541825238206,27.614866256713867,838000
2017-09-29,28.003804646713128,28.19827625931452,27.546798768104228,28.05242347717285,1107300
2017-10-02,28.29551340662464,28.48998317382379,27.906572017607502,28.44136619567871,801600
