Date,Open,High,Low,Close,Volume
2017-06-28,62.905435607815036,63.31030550000225,62.641800735416204,63.112579345703125,4151700
2017-06-29,63.10316497823849,63.23498960466801,61.76615538092418,62.27459716796875,3701700
2017-06-30,62.66064804153392,62.990191695873335,62.30285163095435,62.519412994384766,3926900
2017-07-03,63.01841446499802,63.06549519151558,62.51939037135715,62.80185317993164,1294300
2017-07-05,62.90543236918163,63.31971982362857,62.27459078791827,62.98075866699219,2612900
2017-07-06,62.57590318093602,62.792464541047885,62.189868387057636,62.41584014892578,2362400
2017-07-07,62.51939170952018,63.38562250130587,62.49114614640919,63.046661376953125,2529500
2017-07-10,63.07492039569973,63.38563602322578,62.75479436746949,63.34797286987305,2212400
2017-07-11,63.253828153298386,63.705778878433236,63.140838676136404,63.6492805480957,1904100
2017-07-12,64.0729734213426,64.37427145252292,63.94115598167068,64.1482925415039,3177100
2017-07-13,64.27070483254022,64.27070483254022,63.65869113633362,63.93174362182617,3844800
2017-07-14,64.28953650468623,64.88272224920598,64.14830146153807,64.8073959350586,3136600
2017-07-17,64.76031970826645,64.96746349485855,64.51551276197459,64.8638916015625,2507100
2017-07-18,64.76030440128602,64.92978498811931,64.42134322761945,64.76972198486328,2436400
2017-07-19,64.77916028966003,65.43824768066406,64.63792522486949,65.43824768066406,2798200
2017-07-20,65.67361935602283,66.19147872614172,65.56062989794819,65.87134552001953,2617100
2017-07-21,65.59830244522784,65.96550925716969,65.53239371445656,65.89019012451172,2888600
2017-07-24,65.87134552001953,65.96549980999247,65.57004748199904,65.87134552001953,3488200
2017-07-25,65.87135023754031,66.23855702319135,65.65479607344476,65.88076782226562,2599300
2017-07-26,66.10673826954981,66.33271001392164,65.80544021588328,65.95609283447266,2206100
2017-07-27,65.96551182309659,66.37038180887251,65.20285259686113,65.6453857421875,3359600
2017-07-28,65.47590446486339,65.8148657139336,65.13694321579317,65.26876068115234,3926100
2017-07-31,65.48532205053564,65.67363066290216,65.1934343628005,65.26876068115234,4589400
2017-08-01,65.33465763756462,65.9278361247633,65.33465763756462,65.44764709472656,4516800
2017-08-02,65.38175656740539,65.45707570962692,64.06357460109211,64.51551818847656,8021600
2017-08-03,63.86584134903683,65.95609996511696,63.76226945843732,65.8619384765625,5882700
2017-08-04,66.66225326610187,67.38724915623787,66.47393751420773,67.0200424194336,4555400
2017-08-07,66.93530032878833,67.01062663156442,65.46647334221281,65.52296447753906,4235100
2017-08-08,65.89961588490912,66.6152016882804,65.45708265366,66.17266845703125,3709200
2017-08-09,65.92784598288948,66.92590171161216,65.65480065839888,66.85999298095703,3718600
