Datetime,Open,High,Low,Close,Volume
2021-06-28 09:30:00-04:00,87.5,93.98999786376953,87.22010040283203,93.69000244140625,5022884
2021-06-28 10:30:00-04:00,93.71640014648438,94.38999938964844,91.51000213623047,92.45999908447266,3790707
2021-06-28 11:30:00-04:00,92.43000030517578,93.54000091552734,91.93000030517578,92.17729949951172,1210081
2021-06-28 12:30:00-04:00,92.22000122070312,93.16999816894531,91.58000183105469,91.82330322265625,1084714
2021-06-28 13:30:00-04:00,91.83499908447266,92.87999725341797,91.80000305175781,92.7666015625,1114794
2021-06-28 14:30:00-04:00,92.82119750976562,93.36000061035156,92.22000122070312,92.95999908447266,814279
2021-06-28 15:30:00-04:00,92.95500183105469,93.25,92.74009704589844,93.02999877929688,791818
2021-06-29 09:30:00-04:00,91.11000061035156,92.12000274658203,89.80000305175781,90.81999969482422,2364839
2021-06-29 10:30:00-04:00,90.81500244140625,91.83000183105469,90.19999694824219,91.02999877929688,1495569
2021-06-29 11:30:00-04:00,90.99500274658203,92.69000244140625,90.97000122070312,92.66000366210938,1019952
2021-06-29 12:30:00-04:00,92.62000274658203,93.30999755859375,92.43000030517578,92.51000213623047,964485
2021-06-29 13:30:00-04:00,92.54499816894531,93.05000305175781,92.13999938964844,92.63999938964844,693463
2021-06-29 14:30:00-04:00,92.5999984741211,92.95999908447266,92.30000305175781,92.87999725341797,517891
2021-06-29 15:30:00-04:00,92.87999725341797,93.08000183105469,92.43000030517578,92.61000061035156,636125
2021-06-30 09:30:00-04:00,92.55999755859375,92.9000015258789,90.25,91.04000091552734,1519058
2021-06-30 10:30:00-04:00,90.97129821777344,91.58000183105469,90.76000213623047,91.06999969482422,503480
2021-06-30 11:30:00-04:00,91.1603012084961,91.19999694824219,90.43000030517578,90.5790023803711,463644
2021-06-30 12:30:00-04:00,90.55500030517578,90.78990173339844,90.22000122070312,90.77960205078125,406475
2021-06-30 13:30:00-04:00,90.79000091552734,91.0999984741211,90.33999633789062,90.42990112304688,341352
2021-06-30 14:30:00-04:00,90.43000030517578,90.7699966430664,90.29000091552734,90.30049896240234,417305
2021-06-30 15:30:00-04:00,90.32499694824219,90.33499908447266,89.91000366210938,89.95999908447266,582870
2021-07-01 09:30:00-04:00,89.88999938964844,89.98999786376953,86.0999984741211,86.59030151367188,3150355
2021-07-01 10:30:00-04:00,86.69000244140625,86.94999694824219,84.20690155029297,85.02999877929688,2353026
2021-07-01 11:30:00-04:00,85.04000091552734,85.97000122070312,84.80999755859375,85.33999633789062,1174467
2021-07-01 12:30:00-04:00,85.33000183105469,86.9000015258789,84.9800033569336,86.7300033569336,1167033
2021-07-01 13:30:00-04:00,86.69000244140625,87.30000305175781,86.18000030517578,87.03500366210938,1004715
2021-07-01 14:30:00-04:00,87.0250015258789,87.19000244140625,86.31999969482422,86.41999816894531,554902
2021-07-01 15:30:00-04:00,86.41000366210938,86.41999816894531,85.79000091552734,85.83000183105469,717442
2021-07-02 09:30:00-04:00,87.16000366210938,87.23999786376953,85.3396987915039,85.85440063476562,1005876
2021-07-02 10:30:00-04:00,85.76000213623047,85.76000213623047,84.88999938964844,85.33999633789062,796651
2021-07-02 11:30:00-04:00,85.4000015258789,86.0999984741211,85.30000305175781,85.86000061035156,478947
2021-07-02 12:30:00-04:00,85.87000274658203,86.22000122070312,85.52999877929688,86.21440124511719,355490
2021-07-02 13:30:00-04:00,86.20999908447266,86.44999694824219,85.54000091552734,85.96499633789062,351279
2021-07-02 14:30:00-04:00,85.94999694824219,86.0,85.61009979248047,85.9384994506836,242317
2021-07-02 15:30:00-04:00,85.94000244140625,86.27999877929688,85.94000244140625,86.19000244140625,446872
2021-07-06 09:30:00-04:00,87.31999969482422,88.75,86.30000305175781,87.78720092773438,2271417
2021-07-06 10:30:00-04:00,87.73999786376953,87.83999633789062,86.42050170898438,86.81999969482422,990979
2021-07-06 11:30:00-04:00,86.7614974975586,87.30999755859375,85.31999969482422,85.76000213623047,949539
2021-07-06 12:30:00-04:00,85.76000213623047,85.94999694824219,85.33999633789062,85.70999908447266,406985
2021-07-06 13:30:00-04:00,85.6500015258789,86.37999725341797,85.5199966430664,86.18499755859375,382962
2021-07-06 14:30:00-04:00,86.18499755859375,86.97000122070312,85.76000213623047,86.62999725341797,585427
2021-07-06 15:30:00-04:00,86.66999816894531,87.0,86.51000213623047,86.97000122070312,636231
2021-07-07 09:30:00-04:00,87.8499984741211,89.34829711914062,87.12999725341797,87.33000183105469,1880207
2021-07-07 10:30:00-04:00,87.41000366210938,87.5198974609375,85.6500015258789,86.73999786376953,1207432
2021-07-07 11:30:00-04:00,86.6875991821289,87.06999969482422,86.25,86.45500183105469,436530
2021-07-07 12:30:00-04:00,86.5,87.93000030517578,86.41000366210938,87.54000091552734,398918
2021-07-07 13:30:00-04:00,87.63999938964844,87.66000366210938,87.0,87.30000305175781,412277
2021-07-07 14:30:00-04:00,87.27999877929688,87.30000305175781,86.4000015258789,86.47000122070312,517629
2021-07-07 15:30:00-04:00,86.42569732666016,86.83999633789062,86.33000183105469,86.41000366210938,335942
2021-07-08 09:30:00-04:00,83.27999877929688,85.9000015258789,82.51499938964844,85.79000091552734,2103016
2021-07-08 10:30:00-04:00,85.79000091552734,86.3499984741211,85.4000015258789,85.8550033569336,1012262
2021-07-08 11:30:00-04:00,85.81999969482422,86.05999755859375,85.1614990234375,85.93720245361328,730042
2021-07-08 12:30:00-04:00,85.87999725341797,87.77989959716797,85.87999725341797,87.7333984375,792139
2021-07-08 13:30:00-04:00,87.7300033569336,88.05000305175781,87.04010009765625,87.19999694824219,800661
2021-07-08 14:30:00-04:00,87.19999694824219,87.3499984741211,86.51000213623047,86.58000183105469,611041
2021-07-08 15:30:00-04:00,86.61000061035156,87.05999755859375,86.55000305175781,86.87000274658203,547752
2021-07-09 09:30:00-04:00,87.29000091552734,87.30000305175781,85.12000274658203,85.97000122070312,1053872
2021-07-09 10:30:00-04:00,86.0,86.47000122070312,85.80000305175781,86.3405990600586,657679
2021-07-09 11:30:00-04:00,86.30000305175781,87.08499908447266,86.2916030883789,86.63999938964844,474268
2021-07-09 12:30:00-04:00,86.58889770507812,86.94999694824219,86.30000305175781,86.35050201416016,371098
2021-07-09 13:30:00-04:00,86.33999633789062,86.4000015258789,85.81009674072266,86.18000030517578,328341
2021-07-09 14:30:00-04:00,86.20439910888672,86.22000122070312,85.80000305175781,85.96990203857422,357156
2021-07-09 15:30:00-04:00,85.95099639892578,86.30000305175781,85.73999786376953,86.25,473434
2021-07-12 09:30:00-04:00,86.69550323486328,89.87000274658203,85.22010040283203,85.75,3221391
2021-07-12 10:30:00-04:00,85.78299713134766,86.19999694824219,85.27999877929688,85.7249984741211,855325
2021-07-12 11:30:00-04:00,85.73999786376953,85.96849822998047,85.18000030517578,85.44000244140625,463100
2021-07-12 12:30:00-04:00,85.44000244140625,85.7300033569336,84.8499984741211,85.7300033569336,533272
2021-07-12 13:30:00-04:00,85.70500183105469,86.77999877929688,85.61000061035156,86.61000061035156,581864
2021-07-12 14:30:00-04:00,86.56999969482422,86.84230041503906,86.29840087890625,86.73500061035156,370747
2021-07-12 15:30:00-04:00,86.7249984741211,86.9800033569336,86.5,86.5999984741211,654457
2021-07-13 09:30:00-04:00,86.33999633789062,86.44999694824219,83.1500015258789,84.13999938964844,2756943
2021-07-13 10:30:00-04:00,84.16999816894531,84.44999694824219,83.22669982910156,84.12999725341797,1034183
2021-07-13 11:30:00-04:00,84.11000061035156,84.77529907226562,83.95999908447266,84.5,707536
2021-07-13 12:30:00-04:00,84.54239654541016,84.77999877929688,84.33000183105469,84.39330291748047,1001278
2021-07-13 13:30:00-04:00,84.43000030517578,84.55000305175781,83.9800033569336,84.29000091552734,972322
2021-07-13 14:30:00-04:00,84.2699966430664,84.44400024414062,84.12000274658203,84.17400360107422,505559
2021-07-13 15:30:00-04:00,84.19000244140625,84.54000091552734,84.0,84.0199966430664,884742
2021-07-14 09:30:00-04:00,84.04000091552734,84.23999786376953,81.08000183105469,82.05999755859375,2294461
2021-07-14 10:30:00-04:00,82.12000274658203,82.44999694824219,81.55000305175781,81.55000305175781,876210
2021-07-14 11:30:00-04:00,81.62000274658203,81.79000091552734,80.54679870605469,80.76499938964844,1512204
2021-07-14 12:30:00-04:00,80.75,80.9000015258789,79.62000274658203,80.22160339355469,1644840
2021-07-14 13:30:00-04:00,80.20999908447266,80.23500061035156,79.22100067138672,79.25499725341797,1247482
2021-07-14 14:30:00-04:00,79.23139953613281,80.05000305175781,79.07009887695312,79.44999694824219,1599524
2021-07-14 15:30:00-04:00,79.44499969482422,79.54000091552734,79.08999633789062,79.16999816894531,1138331
2021-07-15 09:30:00-04:00,79.05999755859375,80.29000091552734,77.84239959716797,78.63999938964844,3071656
2021-07-15 10:30:00-04:00,78.68000030517578,79.05999755859375,77.47000122070312,78.10009765625,1429863
2021-07-15 11:30:00-04:00,78.08000183105469,78.08000183105469,76.52999877929688,76.875,1327065
2021-07-15 12:30:00-04:00,76.86000061035156,77.02989959716797,76.1500015258789,76.51699829101562,1344031
2021-07-15 13:30:00-04:00,76.51000213623047,76.5114974975586,75.58999633789062,76.12999725341797,911099
2021-07-15 14:30:00-04:00,76.12999725341797,77.5,76.0999984741211,76.66000366210938,1400041
