Date,Open,High,Low,Close,Volume
2017-06-28,71.69735847862427,72.29050335063147,71.33234571415527,72.00762176513672,1259300
2017-06-29,72.05324058170588,72.23575043627774,70.79395391433596,71.25933837890625,1027600
2017-06-30,71.50573590094777,72.1536303193854,71.29585127653326,71.79774475097656,1772300
2017-07-03,72.07149477244457,72.2539976642791,71.25933810627542,71.31409454345703,1421100
2017-07-05,71.697353619187,72.0623663589165,70.72094854358296,71.94373321533203,1398000
2017-07-06,71.3597230016315,71.86161644095561,71.09509587403113,71.39622497558594,2214700
2017-07-07,71.77949756155793,72.50951620884213,71.70649360821746,72.16275787353516,1691400
2017-07-10,72.08974446282983,72.61901261205395,71.98023854718507,72.48213195800781,1042100
2017-07-11,72.61900960501698,72.69201354575719,71.83423464715729,72.30874633789062,1427200
2017-07-12,72.85626167362857,74.26155619799768,72.55513260286578,74.08818054199219,1877100
2017-07-13,74.06082820687976,74.6995954738816,73.70493563007467,74.1155776977539,1403500
2017-07-14,74.11555126406581,74.55356095892267,73.86916471892508,74.36193084716797,778700
2017-07-17,74.31630226314745,74.68130799035055,74.04254100570716,74.4623031616211,662600
2017-07-18,74.23417923583276,74.65394143774509,73.96042491043188,74.64482116699219,894200
2017-07-19,74.8273333361485,75.89498995798209,74.49882253527053,75.84024047851562,1377500
2017-07-20,75.82197921361316,76.06836577320414,75.06458595474503,75.36571502685547,1080400
2017-07-21,75.09195749754403,75.28358761238546,74.38930678108677,74.85469818115234,1354300
2017-07-24,74.8181851982709,74.99156778419163,74.24329493837669,74.52617645263672,1570800
2017-07-25,74.90945879508212,76.07750108533438,74.51707823635921,75.94062042236328,2223900
2017-07-26,77.24555065062579,77.7474372246359,72.31789460973117,73.5954360961914,3415200
2017-07-27,73.6136742503832,74.526202773022,72.94753232759933,73.52242279052734,2314400
2017-07-28,73.2304055504428,74.88207975930425,73.13915410104325,74.7269515991211,2042000
2017-07-31,74.90945751465304,75.10109461676075,73.30341244683282,73.35816192626953,1368300
2017-08-01,73.64105008502587,73.7870579925942,72.24488253859471,72.86540222167969,1802600
2017-08-02,73.10264194249291,73.60453528731377,72.68287976411472,73.5862808227539,1679600
2017-08-03,73.67754104109898,73.67754104109898,72.55513500822985,72.74676513671875,1644000
2017-08-04,73.02964599666589,73.35815677429395,72.81064113226024,73.34902954101562,953900
2017-08-07,73.31251158293001,74.10641361608077,73.16651069251054,73.82353210449219,930000
2017-08-08,73.67754458374148,74.25244195889017,73.41291049966405,73.62279510498047,906800
2017-08-09,73.34902782856622,74.13380278324038,73.23040164687416,74.08818054199219,1253100
2017-08-10,73.57718948627706,73.93307513639694,71.87076520545664,71.89813995361328,1325900
2017-08-11,71.90724867245031,72.25400699653854,71.56961062070445,71.77949523925781,1107500
2017-08-14,72.0897389335719,72.91101583281781,72.0897389335719,72.71025848388672,758000
2017-08-15,72.77413188920599,73.20302130392119,71.93460752450812,71.9893569946289,1028200
2017-08-16,72.39999269277982,72.79238014412323,72.32699571921059,72.5094985961914,748000
2017-08-17,72.12623528444618,72.32699261773946,70.79394484590871,70.82131958007812,1106500
