Date,Open,High,Low,Close,Volume
2022-08-15 09:30:00-04:00,121.12999725341797,121.20999908447266,120.80000305175781,121.12349700927734,785404
2022-08-15 09:31:00-04:00,121.12999725341797,121.37000274658203,120.98999786376953,121.3667984008789,122931
2022-08-15 09:32:00-04:00,121.3550033569336,121.5,121.18499755859375,121.4800033569336,91943
2022-08-15 09:33:00-04:00,121.5,121.9000015258789,121.5,121.83499908447266,168181
2022-08-15 09:34:00-04:00,122.0,122.018798828125,121.98999786376953,122.01000213623047,128499
2022-08-15 09:35:00-04:00,121.75,121.79000091552734,121.69999694824219,121.73500061035156,205229
2022-08-15 09:36:00-04:00,122.0,122.06999969482422,121.86000061035156,121.875,136936
2022-08-15 09:37:00-04:00,121.91999816894531,122.02989959716797,121.77999877929688,121.80130004882812,60904
2022-08-15 09:38:00-04:00,121.75,121.77999877929688,121.75,121.77999877929688,73812
2022-08-15 09:39:00-04:00,121.75,121.81999969482422,121.6500015258789,121.75,82123
2022-08-15 09:40:00-04:00,121.75,121.77999877929688,121.54000091552734,121.55999755859375,122537
2022-08-15 09:41:00-04:00,121.55480194091797,121.55750274658203,121.35880279541016,121.37999725341797,57084
2022-08-15 09:42:00-04:00,121.41999816894531,121.5,121.30999755859375,121.3499984741211,46229
2022-08-15 09:43:00-04:00,121.25,121.33000183105469,121.22000122070312,121.26480102539062,60777
2022-08-15 09:44:00-04:00,121.25,121.25990295410156,121.0999984741211,121.20989990234375,91479
2022-08-15 09:45:00-04:00,121.125,121.125,121.08999633789062,121.08999633789062,99098
2022-08-15 09:46:00-04:00,120.91999816894531,121.09739685058594,120.91999816894531,121.09739685058594,97109
2022-08-15 09:47:00-04:00,121.125,121.19999694824219,121.125,121.16999816894531,81115
2022-08-15 09:48:00-04:00,121.0,121.0,121.0,121.0,71942
2022-08-15 09:49:00-04:00,121.0,121.0,120.94000244140625,120.94000244140625,47838
2022-08-15 09:50:00-04:00,121.09989929199219,121.2300033569336,121.08000183105469,121.2300033569336,54422
